policy,lead_scenario,site,seed,EENS_mean,diesel_mean,uptime_mean
a7,monsoon,site2,7,33.062580000000004,716.49884,98.77778
a7,monsoon,site2,13,21.102700000000002,728.45872,99.27777
a7,monsoon,site2,21,104.74674,644.81468,96.3611
a7,monsoon,site2,42,21.473660000000002,728.08776,99.16666000000001
a7,monsoon,site2,99,63.49616000000001,686.0652600000001,97.69444
a7,monsoon,site2,123,72.44718,677.11424,97.47223
a7,monsoon,site2,314,14.707659999999999,734.85376,99.47222000000001
a7,monsoon,site2,500,35.940020000000004,713.6214,98.75
a7,monsoon,site2,777,2.9617,746.5997199999999,99.86111
a7,monsoon,site2,999,56.40244,693.1589799999999,97.91667
a7,monsoon,site3,7,0.0,122.62310000000005,100.0
a7,monsoon,site3,13,0.0,122.62310000000005,100.0
a7,monsoon,site3,21,0.0,122.62310000000005,100.0
a7,monsoon,site3,42,0.0,122.62310000000005,100.0
a7,monsoon,site3,99,0.0,122.62310000000005,100.0
a7,monsoon,site3,123,0.0,122.62310000000005,100.0
a7,monsoon,site3,314,0.0,122.62310000000005,100.0
a7,monsoon,site3,500,0.0,122.62310000000005,100.0
a7,monsoon,site3,777,0.0,122.62310000000005,100.0
a7,monsoon,site3,999,2.805070000000001,119.81803000000005,99.61111
a7,monsoon,site4,7,0.0,207.05554,100.0
a7,monsoon,site4,13,0.0,207.05554,100.0
a7,monsoon,site4,21,0.0,207.05554,100.0
a7,monsoon,site4,42,0.0,207.05554,100.0
a7,monsoon,site4,99,0.0,207.05554,100.0
a7,monsoon,site4,123,0.0,207.05554,100.0
a7,monsoon,site4,314,0.0,207.05554,100.0
a7,monsoon,site4,500,0.0,207.05554,100.0
a7,monsoon,site4,777,0.0,207.05554,100.0
a7,monsoon,site4,999,0.0,207.05554,100.0
a7,monsoon,site5,7,64.58638,646.04378,97.27778
a7,monsoon,site5,13,29.640120000000003,680.9900399999999,98.91666000000001
a7,monsoon,site5,21,112.083288,598.546872,95.30555000000001
a7,monsoon,site5,42,42.075856,668.554304,98.22222
a7,monsoon,site5,99,82.74676,627.8833999999999,96.22222
a7,monsoon,site5,123,79.36880799999999,631.261352,96.61112
a7,monsoon,site5,314,19.737935999999998,690.8922239999999,99.11111
a7,monsoon,site5,500,43.892124,666.738036,98.22223
a7,monsoon,site5,777,10.149068000000003,700.481092,99.5
a7,monsoon,site5,999,33.10049600000001,677.5296639999999,98.36111
a7,monsoon,site6,7,0.0,0.0,100.0
a7,monsoon,site6,13,0.0,0.0,100.0
a7,monsoon,site6,21,0.0,0.0,100.0
a7,monsoon,site6,42,0.0,0.0,100.0
a7,monsoon,site6,99,0.0,0.0,100.0
a7,monsoon,site6,123,0.0,0.0,100.0
a7,monsoon,site6,314,0.0,0.0,100.0
a7,monsoon,site6,500,0.0,0.0,100.0
a7,monsoon,site6,777,0.0,0.0,100.0
a7,monsoon,site6,999,0.0,0.0,100.0
a7,monsoon,site7,7,18.5771,258.2069,98.47223
a7,monsoon,site7,13,7.514287000000001,269.269713,99.33333
a7,monsoon,site7,21,42.21529400000001,234.56870600000002,96.44445
a7,monsoon,site7,42,4.32138,272.46261999999996,99.66667
a7,monsoon,site7,99,16.76439,260.01961,98.61111000000001
a7,monsoon,site7,123,28.621704000000005,248.16229599999997,97.61111
a7,monsoon,site7,314,1.0148,275.7692,99.88889
a7,monsoon,site7,500,13.665217000000002,263.118783,98.86111
a7,monsoon,site7,777,1.21,275.57399999999996,99.91667
a7,monsoon,site7,999,19.46646,257.31754,98.36111
a7,monsoon,site8,7,0.0,26.8936,100.0
a7,monsoon,site8,13,0.0,26.8936,100.0
a7,monsoon,site8,21,0.41064,26.48296,99.88889
a7,monsoon,site8,42,0.0,26.8936,100.0
a7,monsoon,site8,99,0.0,26.8936,100.0
a7,monsoon,site8,123,0.95724,25.93636,99.75
a7,monsoon,site8,314,0.0,26.8936,100.0
a7,monsoon,site8,500,0.72264,26.17096,99.83333
a7,monsoon,site8,777,0.0,26.8936,100.0
a7,monsoon,site8,999,1.20348,25.69012,99.66667
a7,monsoon,site9,7,0.0,57.56046000000001,100.0
a7,monsoon,site9,13,0.0,57.56046000000001,100.0
a7,monsoon,site9,21,0.0,57.56046000000001,100.0
a7,monsoon,site9,42,0.0,57.56046000000001,100.0
a7,monsoon,site9,99,0.0,57.56046000000001,100.0
a7,monsoon,site9,123,0.0,57.56046000000001,100.0
a7,monsoon,site9,314,0.0,57.56046000000001,100.0
a7,monsoon,site9,500,0.0,57.56046000000001,100.0
a7,monsoon,site9,777,0.0,57.56046000000001,100.0
a7,monsoon,site9,999,0.0,57.56046000000001,100.0
a7,normal,site1,7,0.0,36.545,100.0
a7,normal,site1,13,0.0,36.545,100.0
a7,normal,site1,21,0.0,36.545,100.0
a7,normal,site1,42,0.0,36.545,100.0
a7,normal,site1,99,0.0,36.545,100.0
a7,normal,site1,123,0.0,36.545,100.0
a7,normal,site1,314,0.0,36.545,100.0
a7,normal,site1,500,0.0,36.545,100.0
a7,normal,site1,777,0.0,36.545,100.0
a7,normal,site1,999,0.0,36.545,100.0
a7,normal,site10,7,0.0,41.66501000000001,100.0
a7,normal,site10,13,0.0,41.66501000000001,100.0
a7,normal,site10,21,0.0,41.66501000000001,100.0
a7,normal,site10,42,0.0,41.66501000000001,100.0
a7,normal,site10,99,0.0,41.66501000000001,100.0
a7,normal,site10,123,0.0,41.66501000000001,100.0
a7,normal,site10,314,0.0,41.66501000000001,100.0
a7,normal,site10,500,0.0,41.66501000000001,100.0
a7,normal,site10,777,0.0,41.66501000000001,100.0
a7,normal,site10,999,0.0,41.66501000000001,100.0
a7,normal,site2,7,0.0,749.56142,100.0
a7,normal,site2,13,0.0,749.56142,100.0
a7,normal,site2,21,0.0,749.56142,100.0
a7,normal,site2,42,0.0,749.56142,100.0
a7,normal,site2,99,0.0,749.56142,100.0
a7,normal,site2,123,0.0,749.56142,100.0
a7,normal,site2,314,0.0,749.56142,100.0
a7,normal,site2,500,0.0,749.56142,100.0
a7,normal,site2,777,0.0,749.56142,100.0
a7,normal,site2,999,0.0,749.56142,100.0
a7,normal,site3,7,0.0,122.62310000000005,100.0
a7,normal,site3,13,0.0,122.62310000000005,100.0
a7,normal,site3,21,0.0,122.62310000000005,100.0
a7,normal,site3,42,0.0,122.62310000000005,100.0
a7,normal,site3,99,0.0,122.62310000000005,100.0
a7,normal,site3,123,0.0,122.62310000000005,100.0
a7,normal,site3,314,0.0,122.62310000000005,100.0
a7,normal,site3,500,0.0,122.62310000000005,100.0
a7,normal,site3,777,0.0,122.62310000000005,100.0
a7,normal,site3,999,2.805070000000001,119.81803000000005,99.61111
a7,normal,site4,7,0.0,207.05554,100.0
a7,normal,site4,13,0.0,207.05554,100.0
a7,normal,site4,21,0.0,207.05554,100.0
a7,normal,site4,42,0.0,207.05554,100.0
a7,normal,site4,99,0.0,207.05554,100.0
a7,normal,site4,123,0.0,207.05554,100.0
a7,normal,site4,314,0.0,207.05554,100.0
a7,normal,site4,500,0.0,207.05554,100.0
a7,normal,site4,777,0.0,207.05554,100.0
a7,normal,site4,999,0.0,207.05554,100.0
a7,normal,site5,7,0.0,710.6301599999999,100.0
a7,normal,site5,13,0.0,710.6301599999999,100.0
a7,normal,site5,21,0.0,710.6301599999999,100.0
a7,normal,site5,42,0.0,710.6301599999999,100.0
a7,normal,site5,99,0.0,710.6301599999999,100.0
a7,normal,site5,123,0.0,710.6301599999999,100.0
a7,normal,site5,314,0.0,710.6301599999999,100.0
a7,normal,site5,500,0.0,710.6301599999999,100.0
a7,normal,site5,777,0.0,710.6301599999999,100.0
a7,normal,site5,999,0.0,710.6301599999999,100.0
a7,normal,site6,7,0.0,0.0,100.0
a7,normal,site6,13,0.0,0.0,100.0
a7,normal,site6,21,0.0,0.0,100.0
a7,normal,site6,42,0.0,0.0,100.0
a7,normal,site6,99,0.0,0.0,100.0
a7,normal,site6,123,0.0,0.0,100.0
a7,normal,site6,314,0.0,0.0,100.0
a7,normal,site6,500,0.0,0.0,100.0
a7,normal,site6,777,0.0,0.0,100.0
a7,normal,site6,999,0.0,0.0,100.0
a7,normal,site7,7,0.0,276.784,100.0
a7,normal,site7,13,0.0,276.784,100.0
a7,normal,site7,21,0.0,276.784,100.0
a7,normal,site7,42,0.0,276.784,100.0
a7,normal,site7,99,0.0,276.784,100.0
a7,normal,site7,123,0.71275,276.07125,99.91667
a7,normal,site7,314,0.0,276.784,100.0
a7,normal,site7,500,0.0,276.784,100.0
a7,normal,site7,777,0.0,276.784,100.0
a7,normal,site7,999,0.71275,276.07125,99.91667
a7,normal,site8,7,0.0,26.8936,100.0
a7,normal,site8,13,0.0,26.8936,100.0
a7,normal,site8,21,0.41064,26.48296,99.88889
a7,normal,site8,42,0.0,26.8936,100.0
a7,normal,site8,99,0.0,26.8936,100.0
a7,normal,site8,123,0.2346,26.659,99.91667
a7,normal,site8,314,0.0,26.8936,100.0
a7,normal,site8,500,0.0,26.8936,100.0
a7,normal,site8,777,0.0,26.8936,100.0
a7,normal,site8,999,0.2346,26.659,99.91667
a7,normal,site9,7,0.0,57.56046000000001,100.0
a7,normal,site9,13,0.0,57.56046000000001,100.0
a7,normal,site9,21,0.0,57.56046000000001,100.0
a7,normal,site9,42,0.0,57.56046000000001,100.0
a7,normal,site9,99,0.0,57.56046000000001,100.0
a7,normal,site9,123,0.0,57.56046000000001,100.0
a7,normal,site9,314,0.0,57.56046000000001,100.0
a7,normal,site9,500,0.0,57.56046000000001,100.0
a7,normal,site9,777,0.0,57.56046000000001,100.0
a7,normal,site9,999,0.0,57.56046000000001,100.0
b0,delayed,site1,7,0.0,36.545,100.0
b0,delayed,site1,13,0.0,36.545,100.0
b0,delayed,site1,21,0.0,36.545,100.0
b0,delayed,site1,42,0.0,36.545,100.0
b0,delayed,site1,99,0.0,36.545,100.0
b0,delayed,site1,123,0.0,36.545,100.0
b0,delayed,site1,314,0.0,36.545,100.0
b0,delayed,site1,500,0.0,36.545,100.0
b0,delayed,site1,777,0.0,36.545,100.0
b0,delayed,site1,999,0.0,36.545,100.0
b0,delayed,site10,7,0.0,41.66501000000001,100.0
b0,delayed,site10,13,0.0,41.66501000000001,100.0
b0,delayed,site10,21,0.0,41.66501000000001,100.0
b0,delayed,site10,42,0.0,41.66501000000001,100.0
b0,delayed,site10,99,0.0,41.66501000000001,100.0
b0,delayed,site10,123,0.0,41.66501000000001,100.0
b0,delayed,site10,314,0.0,41.66501000000001,100.0
b0,delayed,site10,500,0.0,41.66501000000001,100.0
b0,delayed,site10,777,0.0,41.66501000000001,100.0
b0,delayed,site10,999,0.0,41.66501000000001,100.0
b0,delayed,site2,7,71.99182,677.5696,97.22220999999999
b0,delayed,site2,13,92.13018000000001,657.4312400000001,96.41665
b0,delayed,site2,21,138.89000000000001,610.67142,95.02777999999999
b0,delayed,site2,42,66.62992,682.9315,97.38889
b0,delayed,site2,99,119.35945999999998,630.2019600000001,95.5
b0,delayed,site2,123,88.78992000000001,660.7715000000001,96.69444
b0,delayed,site2,314,79.17354,670.38788,97.05556
b0,delayed,site2,500,83.67838,665.88304,96.80556
b0,delayed,site2,777,105.12996000000001,644.43146,95.94444
b0,delayed,site2,999,122.10308,627.45834,95.36112
b0,delayed,site3,7,0.0,122.62310000000005,100.0
b0,delayed,site3,13,0.0,122.62310000000005,100.0
b0,delayed,site3,21,0.22160000000000002,122.40150000000003,99.97222000000001
b0,delayed,site3,42,0.0,122.62310000000005,100.0
b0,delayed,site3,99,0.0,122.62310000000005,100.0
b0,delayed,site3,123,0.0,122.62310000000005,100.0
b0,delayed,site3,314,0.0,122.62310000000005,100.0
b0,delayed,site3,500,0.0,122.62310000000005,100.0
b0,delayed,site3,777,0.22160000000000002,122.40150000000003,99.97222000000001
b0,delayed,site3,999,0.7748999999999999,121.84820000000005,99.94444
b0,delayed,site4,7,2.10332,204.95221999999998,99.91667
b0,delayed,site4,13,0.0,207.05554,100.0
b0,delayed,site4,21,0.2795000000000001,206.77604000000002,99.97222000000001
b0,delayed,site4,42,0.0,207.05554,100.0
b0,delayed,site4,99,1.8904,205.16514,99.91667
b0,delayed,site4,123,0.0,207.05554,100.0
b0,delayed,site4,314,1.0162000000000004,206.03933999999998,99.94444
b0,delayed,site4,500,0.0,207.05554,100.0
b0,delayed,site4,777,0.2795000000000001,206.77604000000002,99.97222000000001
b0,delayed,site4,999,9.745874,197.30966600000002,99.58332
b0,delayed,site5,7,79.89372399999999,630.736436,95.33333999999999
b0,delayed,site5,13,102.040096,608.590064,94.58335
b0,delayed,site5,21,146.761624,563.8685360000001,93.19444
b0,delayed,site5,42,82.371392,628.2587679999999,95.36113
b0,delayed,site5,99,137.831828,572.7983320000001,93.08333999999999
b0,delayed,site5,123,91.350488,619.279672,95.16667
b0,delayed,site5,314,101.05516,609.575,94.72222000000001
b0,delayed,site5,500,103.17988,607.45028,94.36112
b0,delayed,site5,777,112.81510400000002,597.815056,94.30555
b0,delayed,site5,999,133.92072000000002,576.70944,92.75001
b0,delayed,site6,7,0.0,0.0,100.0
b0,delayed,site6,13,0.0,0.0,100.0
b0,delayed,site6,21,0.0,0.0,100.0
b0,delayed,site6,42,0.0,0.0,100.0
b0,delayed,site6,99,0.0,0.0,100.0
b0,delayed,site6,123,0.0,0.0,100.0
b0,delayed,site6,314,0.0,0.0,100.0
b0,delayed,site6,500,0.0,0.0,100.0
b0,delayed,site6,777,0.0,0.0,100.0
b0,delayed,site6,999,0.0,0.0,100.0
b0,delayed,site7,7,22.33279,254.45121,97.99999
b0,delayed,site7,13,27.652647,249.131353,97.63888
b0,delayed,site7,21,54.551080999999996,222.23291899999998,95.27778
b0,delayed,site7,42,21.845737000000003,254.938263,98.13889
b0,delayed,site7,99,48.27457400000001,228.509426,95.94446
b0,delayed,site7,123,26.308144000000006,250.47585599999996,97.66667
b0,delayed,site7,314,39.990610000000004,236.79339,96.69444999999999
b0,delayed,site7,500,36.945547,239.838453,96.86111
b0,delayed,site7,777,44.733287000000004,232.050713,96.16667
b0,delayed,site7,999,51.301266,225.48273400000002,95.72224
b0,delayed,site8,7,0.0,26.8936,100.0
b0,delayed,site8,13,0.0,26.8936,100.0
b0,delayed,site8,21,0.41064,26.48296,99.88889
b0,delayed,site8,42,0.0,26.8936,100.0
b0,delayed,site8,99,0.0,26.8936,100.0
b0,delayed,site8,123,0.95724,25.93636,99.75
b0,delayed,site8,314,0.0,26.8936,100.0
b0,delayed,site8,500,0.72264,26.17096,99.83333
b0,delayed,site8,777,0.41064,26.48296,99.88889
b0,delayed,site8,999,1.20348,25.69012,99.66667
b0,delayed,site9,7,0.0,57.56046000000001,100.0
b0,delayed,site9,13,0.0,57.56046000000001,100.0
b0,delayed,site9,21,0.0,57.56046000000001,100.0
b0,delayed,site9,42,0.0,57.56046000000001,100.0
b0,delayed,site9,99,0.0,57.56046000000001,100.0
b0,delayed,site9,123,0.08536399999999984,57.47509600000001,99.94444
b0,delayed,site9,314,0.0,57.56046000000001,100.0
b0,delayed,site9,500,0.0,57.56046000000001,100.0
b0,delayed,site9,777,0.0,57.56046000000001,100.0
b0,delayed,site9,999,0.0,57.56046000000001,100.0
b0,extreme,site1,7,0.0,36.545,100.0
b0,extreme,site1,13,0.0,36.545,100.0
b0,extreme,site1,21,0.0,36.545,100.0
b0,extreme,site1,42,0.0,36.545,100.0
b0,extreme,site1,99,0.0,36.545,100.0
b0,extreme,site1,123,0.0,36.545,100.0
b0,extreme,site1,314,0.0,36.545,100.0
b0,extreme,site1,500,0.0,36.545,100.0
b0,extreme,site1,777,0.0,36.545,100.0
b0,extreme,site1,999,0.0,36.545,100.0
b0,extreme,site10,7,0.0,41.66501000000001,100.0
b0,extreme,site10,13,0.0,41.66501000000001,100.0
b0,extreme,site10,21,0.0,41.66501000000001,100.0
b0,extreme,site10,42,0.0,41.66501000000001,100.0
b0,extreme,site10,99,0.0,41.66501000000001,100.0
b0,extreme,site10,123,0.0,41.66501000000001,100.0
b0,extreme,site10,314,0.0,41.66501000000001,100.0
b0,extreme,site10,500,0.0,41.66501000000001,100.0
b0,extreme,site10,777,0.0,41.66501000000001,100.0
b0,extreme,site10,999,0.0,41.66501000000001,100.0
b0,extreme,site2,7,274.0303,475.53112,90.19445
b0,extreme,site2,13,278.99856,470.56286,89.94446
b0,extreme,site2,21,272.35196,477.20946000000004,90.19444
b0,extreme,site2,42,275.58254,473.97888,90.11111
b0,extreme,site2,99,256.59540000000004,492.96602,90.77777
b0,extreme,site2,123,266.13671999999997,483.42470000000003,90.25
b0,extreme,site2,314,202.17768,547.38374,92.69445
b0,extreme,site2,500,296.42882,453.1326,89.41667
b0,extreme,site2,777,267.8689,481.69251999999994,90.16667
b0,extreme,site2,999,318.67508,430.88634,88.52777
b0,extreme,site3,7,1.24075,121.38235000000005,99.86111
b0,extreme,site3,13,0.0,122.62310000000005,100.0
b0,extreme,site3,21,1.4065999999999999,121.21650000000004,99.86111
b0,extreme,site3,42,1.4912499999999997,121.13185000000003,99.83333
b0,extreme,site3,99,1.24075,121.38235000000005,99.86111
b0,extreme,site3,123,5.391360000000001,117.23174000000003,99.44444
b0,extreme,site3,314,0.46110000000000007,122.16200000000003,99.94444
b0,extreme,site3,500,1.24075,121.38235000000005,99.86111
b0,extreme,site3,777,0.22160000000000002,122.40150000000003,99.97222000000001
b0,extreme,site3,999,7.04572,115.57738000000003,99.30555
b0,extreme,site4,7,3.11952,203.93602,99.86111
b0,extreme,site4,13,0.0,207.05554,100.0
b0,extreme,site4,21,5.87132,201.18422,99.75
b0,extreme,site4,42,3.11952,203.93602,99.86111
b0,extreme,site4,99,1.8904,205.16514,99.91667
b0,extreme,site4,123,10.534794,196.520746,99.58333999999999
b0,extreme,site4,314,1.0162000000000004,206.03933999999998,99.94444
b0,extreme,site4,500,2.46562,204.58992,99.88889
b0,extreme,site4,777,0.2795000000000001,206.77604000000002,99.97222000000001
b0,extreme,site4,999,19.664714,187.390826,99.16666000000001
b0,extreme,site5,7,297.829452,412.80070800000004,86.36112
b0,extreme,site5,13,293.923008,416.70715200000006,86.77777999999999
b0,extreme,site5,21,301.11758,409.51258,86.30556
b0,extreme,site5,42,302.614436,408.01572400000003,86.25001
b0,extreme,site5,99,280.346588,430.283572,87.08333
b0,extreme,site5,123,279.6151,431.01506,87.05556
b0,extreme,site5,314,228.105064,482.525096,89.22222000000001
b0,extreme,site5,500,311.27924,399.35092,85.80556
b0,extreme,site5,777,292.175472,418.454688,86.58332
b0,extreme,site5,999,333.78684,376.84332000000006,84.47222000000001
b0,extreme,site6,7,0.0,0.0,100.0
b0,extreme,site6,13,0.0,0.0,100.0
b0,extreme,site6,21,0.0,0.0,100.0
b0,extreme,site6,42,0.0,0.0,100.0
b0,extreme,site6,99,0.0,0.0,100.0
b0,extreme,site6,123,0.0,0.0,100.0
b0,extreme,site6,314,0.0,0.0,100.0
b0,extreme,site6,500,0.0,0.0,100.0
b0,extreme,site6,777,0.0,0.0,100.0
b0,extreme,site6,999,0.0,0.0,100.0
b0,extreme,site7,7,98.05751500000001,178.726485,91.91666000000001
b0,extreme,site7,13,97.821942,178.962058,91.91668
b0,extreme,site7,21,96.05775500000001,180.726245,91.94445
b0,extreme,site7,42,96.036105,180.747895,92.08333999999999
b0,extreme,site7,99,89.310685,187.473315,92.63889
b0,extreme,site7,123,96.40863100000001,180.375369,92.02777999999999
b0,extreme,site7,314,68.844217,207.93978299999998,94.36111
b0,extreme,site7,500,105.27806500000001,171.505935,91.27778
b0,extreme,site7,777,96.138952,180.645048,92.00001999999999
b0,extreme,site7,999,115.51776100000002,161.26623899999998,90.47223
b0,extreme,site8,7,0.0,26.8936,100.0
b0,extreme,site8,13,0.0,26.8936,100.0
b0,extreme,site8,21,0.41064,26.48296,99.88889
b0,extreme,site8,42,0.0,26.8936,100.0
b0,extreme,site8,99,0.0,26.8936,100.0
b0,extreme,site8,123,0.95724,25.93636,99.75
b0,extreme,site8,314,0.0,26.8936,100.0
b0,extreme,site8,500,0.72264,26.17096,99.83333
b0,extreme,site8,777,0.41064,26.48296,99.88889
b0,extreme,site8,999,1.20348,25.69012,99.66667
b0,extreme,site9,7,0.0,57.56046000000001,100.0
b0,extreme,site9,13,0.0,57.56046000000001,100.0
b0,extreme,site9,21,0.20106399999999985,57.359396000000004,99.91667
b0,extreme,site9,42,0.0,57.56046000000001,100.0
b0,extreme,site9,99,0.0,57.56046000000001,100.0
b0,extreme,site9,123,0.9676640000000001,56.59279600000001,99.83333
b0,extreme,site9,314,0.0,57.56046000000001,100.0
b0,extreme,site9,500,0.0,57.56046000000001,100.0
b0,extreme,site9,777,0.0,57.56046000000001,100.0
b0,extreme,site9,999,1.083364,56.477096,99.80556
b0,monsoon,site1,7,0.0,36.545,100.0
b0,monsoon,site1,13,0.0,36.545,100.0
b0,monsoon,site1,21,0.0,36.545,100.0
b0,monsoon,site1,42,0.0,36.545,100.0
b0,monsoon,site1,99,0.0,36.545,100.0
b0,monsoon,site1,123,0.0,36.545,100.0
b0,monsoon,site1,314,0.0,36.545,100.0
b0,monsoon,site1,500,0.0,36.545,100.0
b0,monsoon,site1,777,0.0,36.545,100.0
b0,monsoon,site1,999,0.0,36.545,100.0
b0,monsoon,site10,7,0.0,41.66501000000001,100.0
b0,monsoon,site10,13,0.0,41.66501000000001,100.0
b0,monsoon,site10,21,0.0,41.66501000000001,100.0
b0,monsoon,site10,42,0.0,41.66501000000001,100.0
b0,monsoon,site10,99,0.0,41.66501000000001,100.0
b0,monsoon,site10,123,0.0,41.66501000000001,100.0
b0,monsoon,site10,314,0.0,41.66501000000001,100.0
b0,monsoon,site10,500,0.0,41.66501000000001,100.0
b0,monsoon,site10,777,0.0,41.66501000000001,100.0
b0,monsoon,site10,999,0.0,41.66501000000001,100.0
b0,monsoon,site2,7,129.04254,620.5188800000001,95.19444
b0,monsoon,site2,13,146.72338,602.83804,94.49999
b0,monsoon,site2,21,210.36165999999997,539.1997600000001,92.47220999999999
b0,monsoon,site2,42,128.05052,621.5109,95.38888999999999
b0,monsoon,site2,99,146.85917999999998,602.70224,94.58333999999999
b0,monsoon,site2,123,107.05982000000002,642.5016,95.94445
b0,monsoon,site2,314,94.6707,654.8907200000001,96.50001
b0,monsoon,site2,500,149.54652000000002,600.0149,94.47223
b0,monsoon,site2,777,133.24674,616.3146800000001,94.91666000000001
b0,monsoon,site2,999,159.36126000000002,590.2001600000001,94.05556
b0,monsoon,site3,7,1.24075,121.38235000000005,99.86111
b0,monsoon,site3,13,0.0,122.62310000000005,100.0
b0,monsoon,site3,21,1.4065999999999999,121.21650000000004,99.86111
b0,monsoon,site3,42,0.2505,122.37260000000003,99.97222000000001
b0,monsoon,site3,99,0.0,122.62310000000005,100.0
b0,monsoon,site3,123,0.6412,121.98190000000004,99.94444
b0,monsoon,site3,314,0.0,122.62310000000005,100.0
b0,monsoon,site3,500,0.0,122.62310000000005,100.0
b0,monsoon,site3,777,0.22160000000000002,122.40150000000003,99.97222000000001
b0,monsoon,site3,999,1.5497999999999998,121.07330000000005,99.88888
b0,monsoon,site4,7,3.11952,203.93602,99.86111
b0,monsoon,site4,13,0.0,207.05554,100.0
b0,monsoon,site4,21,5.87132,201.18422,99.75
b0,monsoon,site4,42,3.11952,203.93602,99.86111
b0,monsoon,site4,99,1.8904,205.16514,99.91667
b0,monsoon,site4,123,0.7121540000000003,206.343386,99.97222000000001
b0,monsoon,site4,314,1.0162000000000004,206.03933999999998,99.94444
b0,monsoon,site4,500,0.0,207.05554,100.0
b0,monsoon,site4,777,0.2795000000000001,206.77604000000002,99.97222000000001
b0,monsoon,site4,999,10.762074000000002,196.29346600000002,99.52777
b0,monsoon,site5,7,149.631532,560.998628,92.58335
b0,monsoon,site5,13,164.894568,545.735592,91.94447
b0,monsoon,site5,21,225.337228,485.292932,89.72223
b0,monsoon,site5,42,134.376788,576.253372,93.05556
b0,monsoon,site5,99,182.73978,527.89038,91.02777999999999
b0,monsoon,site5,123,127.03903599999998,583.591124,93.44444
b0,monsoon,site5,314,112.20253600000001,598.427624,94.1111
b0,monsoon,site5,500,160.68264,549.94752,92.00001
b0,monsoon,site5,777,137.934608,572.695552,93.30555
b0,monsoon,site5,999,188.62124,522.00892,90.50001999999999
b0,monsoon,site6,7,0.0,0.0,100.0
b0,monsoon,site6,13,0.0,0.0,100.0
b0,monsoon,site6,21,0.0,0.0,100.0
b0,monsoon,site6,42,0.0,0.0,100.0
b0,monsoon,site6,99,0.0,0.0,100.0
b0,monsoon,site6,123,0.0,0.0,100.0
b0,monsoon,site6,314,0.0,0.0,100.0
b0,monsoon,site6,500,0.0,0.0,100.0
b0,monsoon,site6,777,0.0,0.0,100.0
b0,monsoon,site6,999,0.0,0.0,100.0
b0,monsoon,site7,7,48.140104,228.64389599999998,95.97222000000001
b0,monsoon,site7,13,49.314544,227.46945599999998,95.94445
b0,monsoon,site7,21,75.537581,201.246419,93.55555
b0,monsoon,site7,42,44.03156,232.75243999999998,96.36111
b0,monsoon,site7,99,58.78353400000001,218.00046600000002,95.11112
b0,monsoon,site7,123,41.00856100000001,235.775439,96.52777
b0,monsoon,site7,314,42.67441,234.10958999999997,96.47222
b0,monsoon,site7,500,53.482744000000004,223.30125600000002,95.44444
b0,monsoon,site7,777,51.396517,225.38748300000003,95.55555
b0,monsoon,site7,999,62.848760000000006,213.93524000000002,94.75
b0,monsoon,site8,7,0.0,26.8936,100.0
b0,monsoon,site8,13,0.0,26.8936,100.0
b0,monsoon,site8,21,0.41064,26.48296,99.88889
b0,monsoon,site8,42,0.0,26.8936,100.0
b0,monsoon,site8,99,0.0,26.8936,100.0
b0,monsoon,site8,123,0.95724,25.93636,99.75
b0,monsoon,site8,314,0.0,26.8936,100.0
b0,monsoon,site8,500,0.72264,26.17096,99.83333
b0,monsoon,site8,777,0.41064,26.48296,99.88889
b0,monsoon,site8,999,1.20348,25.69012,99.66667
b0,monsoon,site9,7,0.0,57.56046000000001,100.0
b0,monsoon,site9,13,0.0,57.56046000000001,100.0
b0,monsoon,site9,21,0.20106399999999985,57.359396000000004,99.91667
b0,monsoon,site9,42,0.0,57.56046000000001,100.0
b0,monsoon,site9,99,0.0,57.56046000000001,100.0
b0,monsoon,site9,123,0.08536399999999984,57.47509600000001,99.94444
b0,monsoon,site9,314,0.0,57.56046000000001,100.0
b0,monsoon,site9,500,0.0,57.56046000000001,100.0
b0,monsoon,site9,777,0.0,57.56046000000001,100.0
b0,monsoon,site9,999,0.0,57.56046000000001,100.0
b0,normal,site1,7,0.0,36.545,100.0
b0,normal,site1,13,0.0,36.545,100.0
b0,normal,site1,21,0.0,36.545,100.0
b0,normal,site1,42,0.0,36.545,100.0
b0,normal,site1,99,0.0,36.545,100.0
b0,normal,site1,123,0.0,36.545,100.0
b0,normal,site1,314,0.0,36.545,100.0
b0,normal,site1,500,0.0,36.545,100.0
b0,normal,site1,777,0.0,36.545,100.0
b0,normal,site1,999,0.0,36.545,100.0
b0,normal,site10,7,0.0,41.66501000000001,100.0
b0,normal,site10,13,0.0,41.66501000000001,100.0
b0,normal,site10,21,0.0,41.66501000000001,100.0
b0,normal,site10,42,0.0,41.66501000000001,100.0
b0,normal,site10,99,0.0,41.66501000000001,100.0
b0,normal,site10,123,0.0,41.66501000000001,100.0
b0,normal,site10,314,0.0,41.66501000000001,100.0
b0,normal,site10,500,0.0,41.66501000000001,100.0
b0,normal,site10,777,0.0,41.66501000000001,100.0
b0,normal,site10,999,0.0,41.66501000000001,100.0
b0,normal,site2,7,43.58296,705.97846,98.47222000000001
b0,normal,site2,13,36.7541,712.8073200000001,98.52777
b0,normal,site2,21,43.99686,705.56456,98.36112
b0,normal,site2,42,33.20666,716.3547599999999,98.52779000000001
b0,normal,site2,99,59.938880000000005,689.6225400000001,97.6389
