t,day,hour_of_day,site,scenario,policy,seed,soc,inv_kwh,inv_pct,pending_flag,pending_qty_kwh,pending_pct,p_pv_kwh,p_load_kwh,p_grid_kwh,net_load,action_int,action_dg_raw,action_ord_raw,dg_on,order_qty_kwh,order_placed,p_dg_kwh,p_bat_kwh,fuel_used_kwh,fuel_used_L,delivery_kwh,arrival_flag,unmet_kwh,cum_unmet_kwh,stockout_flag,reward,mask_dg_blocked,mask_order_blocked,mask_order_clipped,violation,violation_soc,violation_tank,bat_charge_kwh,bat_discharge_kwh,served_kwh,grid_outage_flag,proxy_cost_diesel,proxy_cost_grid,proxy_cost_unmet,tank_cap_kwh
325,13.541666666666666,13,site5,delayed,RLInv,42,0.39128167641325534,282.5165199999999,0.47032469651264214,1.0,180.2052,0.3,1.662,8.91,0.0,7.248,3,1,0.0,1.0,0.0,0,0.0,-7.248,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,7.248,8.91,1,0.0,0.0,0.0,600.684
326,13.583333333333334,14,site5,delayed,RLInv,42,0.2,280.9546399999999,0.467724527372129,1.0,180.2052,0.3,2.178,8.45,0.0,6.271999999999999,3,1,0.0,1.0,0.0,0,1.5618800000000004,-4.710119999999999,1.5618800000000004,0.4685640000000001,0.0,0,0.0,0.0,0,-0.18721217811694674,0,0,0,0,0,0,0.0,4.710119999999999,8.45,1,1.5618800000000004,0.0,0.0,600.684
327,13.625,15,site5,delayed,RLInv,42,0.2,278.2846399999999,0.46327959459549434,1.0,180.2052,0.3,6.44,9.11,0.0,2.669999999999999,3,1,0.0,1.0,0.0,0,2.669999999999999,0.0,2.669999999999999,0.8009999999999997,0.0,0,0.0,0.0,0,-0.3200351599176937,0,0,0,0,0,0,0.0,0.0,9.11,1,2.669999999999999,0.0,0.0,600.684
328,13.666666666666666,16,site5,delayed,RLInv,42,0.2,275.7946399999999,0.45913432020829575,1.0,180.2052,0.3,6.3,8.79,0.0,2.4899999999999993,3,1,0.0,1.0,0.0,0,2.4899999999999993,0.0,2.4899999999999993,0.7469999999999998,0.0,0,0.0,0.0,0,-0.29845975587829865,0,0,0,0,0,0,0.0,0.0,8.79,1,2.4899999999999993,0.0,0.0,600.684
329,13.708333333333334,17,site5,delayed,RLInv,42,0.2,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,2.674,9.49,0.0,6.816000000000001,3,1,0.0,1.0,0.0,0,6.816000000000001,0.0,6.816000000000001,2.0448,0.0,0,0.0,0.0,0,-0.8169886329584275,0,0,0,0,0,0,0.0,0.0,9.49,1,6.816000000000001,0.0,0.0,600.684
330,13.75,18,site5,delayed,RLInv,42,0.26798732943469783,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.966,8.98,12.0,8.014000000000001,3,1,0.0,1.0,0.0,0,0.0,3.985999999999999,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,3.985999999999999,0.0,8.98,0,0.0,4.800000000000001,0.0,600.684
331,13.791666666666666,19,site5,delayed,RLInv,42,0.3161549707602339,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.454,9.63,12.0,9.176,3,1,0.0,1.0,0.0,0,0.0,2.824,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,2.824,0.0,9.63,0,0.0,4.800000000000001,0.0,600.684
332,13.833333333333334,20,site5,delayed,RLInv,42,0.36415204678362567,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.024,9.21,12.0,9.186000000000002,3,1,0.0,1.0,0.0,0,0.0,2.8139999999999983,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,2.8139999999999983,0.0,9.21,0,0.0,4.800000000000001,0.0,600.684
333,13.875,21,site5,delayed,RLInv,42,0.4166861598440545,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.0,8.92,12.0,8.92,3,1,0.0,1.0,0.0,0,0.0,3.08,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,3.08,0.0,8.92,0,0.0,4.800000000000001,0.0,600.684
334,13.916666666666666,22,site5,delayed,RLInv,42,0.47092592592592586,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.0,8.82,12.0,8.82,3,1,0.0,1.0,0.0,0,0.0,3.1799999999999997,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,3.1799999999999997,0.0,8.82,0,0.0,4.800000000000001,0.0,600.684
335,13.958333333333334,23,site5,delayed,RLInv,42,0.5406871345029239,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.0,7.91,12.0,7.91,3,1,0.0,1.0,0.0,0,0.0,4.09,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,4.09,0.0,7.91,0,0.0,4.800000000000001,0.0,600.684
336,14.0,0,site5,delayed,RLInv,42,0.6060136452241716,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.0,8.17,12.0,8.17,3,1,0.0,1.0,0.0,0,0.0,3.83,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,3.83,0.0,8.17,0,0.0,4.800000000000001,0.0,600.684
337,14.041666666666666,1,site5,delayed,RLInv,42,0.6745808966861598,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.0,7.98,12.0,7.98,3,1,0.0,1.0,0.0,0,0.0,4.02,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,4.02,0.0,7.98,0,0.0,4.800000000000001,0.0,600.684
338,14.083333333333334,2,site5,delayed,RLInv,42,0.7429775828460039,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.0,7.99,12.0,7.99,3,1,0.0,1.0,0.0,0,0.0,4.01,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,4.01,0.0,7.99,0,0.0,4.800000000000001,0.0,600.684
339,14.125,3,site5,delayed,RLInv,42,0.8622027290448343,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.0,5.01,12.0,5.01,0,0,0.0,0.0,0.0,0,0.0,6.99,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,6.99,0.0,5.01,0,0.0,4.800000000000001,0.0,600.684
340,14.166666666666666,4,site5,delayed,RLInv,42,0.9378313840155945,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.014,7.58,12.0,7.566,0,0,0.0,0.0,0.0,0,0.0,4.434,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,4.434,0.0,7.58,0,0.0,4.800000000000001,0.0,600.684
341,14.208333333333334,5,site5,delayed,RLInv,42,0.9979385964912281,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.114,8.59,12.0,8.475999999999999,0,0,0.0,0.0,0.0,0,0.0,3.524000000000001,0.0,0.0,0.0,0,0.0,0.0,0,-0.5753441077172025,0,0,0,0,0,0,3.524000000000001,0.0,8.59,0,0.0,4.800000000000001,0.0,600.684
342,14.25,6,site5,delayed,RLInv,42,1.0,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.564,7.95,7.506857142857143,7.386,0,0,0.0,0.0,0.0,0,0.0,0.12085714285714291,0.0,0.0,0.0,0,0.0,0.0,0,-0.3599188353848042,0,0,0,0,0,0,0.12085714285714291,0.0,7.95,0,0.0,3.0027428571428576,0.0,600.684
343,14.291666666666666,7,site5,delayed,RLInv,42,1.0,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,0.806,9.31,8.504000000000001,8.504000000000001,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-0.4077271910022575,0,0,0,0,0,0,0.0,0.0,9.31,0,0.0,3.4016000000000006,0.0,600.684
344,14.333333333333334,8,site5,delayed,RLInv,42,0.6799057829759584,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,1.408,9.29,0.0,7.882,3,1,0.0,1.0,0.0,0,0.0,-7.882,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,7.882,9.29,1,0.0,0.0,0.0,600.684
345,14.375,9,site5,delayed,RLInv,42,0.43892137751786864,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,3.206,9.14,0.0,5.934000000000001,3,1,0.0,1.0,0.0,0,0.0,-5.934000000000001,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,5.934000000000001,9.14,1,0.0,0.0,0.0,600.684
346,14.416666666666666,10,site5,delayed,RLInv,42,0.3006010396361272,268.9786399999999,0.44778725586165097,1.0,180.2052,0.3,5.004,8.41,0.0,3.4060000000000006,3,1,0.0,1.0,0.0,0,0.0,-3.4060000000000006,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,3.4060000000000006,8.41,1,0.0,0.0,0.0,600.684
347,14.458333333333334,11,site5,delayed,RLInv,42,0.2,267.63983999999994,0.4455584633517789,1.0,180.2052,0.3,5.284,9.1,0.0,3.816,3,1,0.0,1.0,0.0,0,1.3388000000000035,-2.4771999999999963,1.3388000000000035,0.40164000000000105,0.0,0,0.0,0.0,0,-0.16047306071079012,0,0,0,0,0,0,0.0,2.4771999999999963,9.1,1,1.3388000000000035,0.0,0.0,600.684
348,14.5,12,site5,delayed,RLInv,42,0.2,265.35583999999994,0.44175613134360153,1.0,180.2052,0.3,6.756,9.04,0.0,2.283999999999999,3,1,0.0,1.0,0.0,0,2.283999999999999,0.0,2.283999999999999,0.6851999999999997,0.0,0,0.0,0.0,0,-0.2737679045887687,0,0,0,0,0,0,0.0,0.0,9.04,1,2.283999999999999,0.0,0.0,600.684
349,14.541666666666666,13,site5,delayed,RLInv,42,0.2,259.69383999999997,0.43233021022700785,1.0,180.2052,0.3,3.268,8.93,0.0,5.662,3,1,0.0,1.0,0.0,0,5.662,0.0,5.662,1.6985999999999999,0.0,0,0.0,0.0,0,-0.67866632039475,0,0,0,0,0,0,0.0,0.0,8.93,1,5.662,0.0,0.0,600.684
350,14.583333333333334,14,site5,delayed,RLInv,42,0.2,255.69783999999996,0.42567779398152766,1.0,180.2052,0.3,4.644,8.64,0.0,3.9960000000000004,3,1,0.0,1.0,0.0,0,3.9960000000000004,0.0,3.9960000000000004,1.1988,0.0,0,0.0,0.0,0,-0.47897396967457107,0,0,0,0,0,0,0.0,0.0,8.64,1,3.9960000000000004,0.0,0.0,600.684
351,14.625,15,site5,delayed,RLInv,42,0.2,252.26383999999996,0.4199609778186201,1.0,180.2052,0.3,4.906,8.34,0.0,3.434,3,1,0.0,1.0,0.0,0,3.434,0.0,3.434,1.0302,0.0,0,0.0,0.0,0,-0.41161076372934857,0,0,0,0,0,0,0.0,0.0,8.34,1,3.434,0.0,0.0,600.684
352,14.666666666666666,16,site5,delayed,RLInv,42,0.2,246.62783999999996,0.41057834069161153,1.0,180.2052,0.3,2.684,8.32,0.0,5.636,3,1,0.0,1.0,0.0,0,5.636,0.0,5.636,1.6908,0.0,0,0.0,0.0,0,-0.6755498731446151,0,0,0,0,0,0,0.0,0.0,8.32,1,5.636,0.0,0.0,600.684
353,14.708333333333334,17,site5,delayed,RLInv,42,0.2,241.65383999999997,0.40229778053019555,1.0,180.2052,0.3,2.646,7.62,0.0,4.974,3,1,0.0,1.0,0.0,0,4.974,0.0,4.974,1.4922,0.0,0,0.0,0.0,0,-0.596200331621951,0,0,0,0,0,0,0.0,0.0,7.62,1,4.974,0.0,0.0,600.684
354,14.75,18,site5,delayed,RLInv,42,0.2,234.05983999999998,0.38965552603365494,1.0,180.2052,0.3,0.506,8.1,0.0,7.593999999999999,3,1,0.0,1.0,0.0,0,7.593999999999999,0.0,7.593999999999999,2.2781999999999996,0.0,0,0.0,0.0,0,-0.910242323750924,0,0,0,0,0,0,0.0,0.0,8.1,1,7.593999999999999,0.0,0.0,600.684
355,14.791666666666666,19,site5,delayed,RLInv,42,0.2,225.70583999999997,0.3757480472261621,1.0,180.2052,0.3,0.036,8.39,0.0,8.354000000000001,3,1,0.0,1.0,0.0,0,8.354000000000001,0.0,8.354000000000001,2.5062,0.0,0,0.0,0.0,0,-1.001338474139481,0,0,0,0,0,0,0.0,0.0,8.39,1,8.354000000000001,0.0,0.0,600.684
356,14.833333333333334,20,site5,delayed,RLInv,42,0.2,216.15583999999996,0.35984950489774986,1.0,180.2052,0.3,0.0,9.55,0.0,9.55,3,1,0.0,1.0,0.0,0,9.55,0.0,9.55,2.865,0.0,0,0.0,0.0,0,-1.144695047645684,0,0,0,0,0,0,0.0,0.0,9.55,1,9.55,0.0,0.0,600.684
357,14.875,21,site5,delayed,RLInv,42,0.2,206.82583999999994,0.3443172117119816,1.0,180.2052,0.3,0.0,9.33,0.0,9.33,3,1,0.0,1.0,0.0,0,9.33,0.0,9.33,2.799,0.0,0,0.0,0.0,0,-1.1183251093753122,0,0,0,0,0,0,0.0,0.0,9.33,1,9.33,0.0,0.0,600.684
358,14.916666666666666,22,site5,delayed,RLInv,42,0.2,198.60583999999994,0.33063281192773564,1.0,180.2052,0.3,0.0,8.22,0.0,8.22,3,1,0.0,1.0,0.0,0,8.22,0.0,8.22,2.466,0.0,0,0.0,0.0,0,-0.9852767844657092,0,0,0,0,0,0,0.0,0.0,8.22,1,8.22,0.0,0.0,600.684
359,14.958333333333334,23,site5,delayed,RLInv,42,0.2,190.39583999999994,0.3169650598317917,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
360,15.0,0,site5,delayed,RLInv,42,0.2,182.18583999999993,0.3032973077358477,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
361,15.041666666666666,1,site5,delayed,RLInv,42,0.2,173.97583999999992,0.2896295556399037,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
362,15.083333333333334,2,site5,delayed,RLInv,42,0.2,165.7658399999999,0.27596180354395977,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
363,15.125,3,site5,delayed,RLInv,42,0.2,157.5558399999999,0.26229405144801576,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
364,15.166666666666666,4,site5,delayed,RLInv,42,0.2,149.3458399999999,0.2486262993520718,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
365,15.208333333333334,5,site5,delayed,RLInv,42,0.2,141.1358399999999,0.23495854725612783,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
366,15.25,6,site5,delayed,RLInv,42,0.2,132.92583999999988,0.22129079516018388,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
367,15.291666666666666,7,site5,delayed,RLInv,42,0.2,124.71583999999987,0.2076230430642399,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
368,15.333333333333334,8,site5,delayed,RLInv,42,0.2,116.50583999999986,0.19395529096829592,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
369,15.375,9,site5,delayed,RLInv,42,0.2,108.29583999999986,0.18028753887235197,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
370,15.416666666666666,10,site5,delayed,RLInv,42,0.2,100.08583999999985,0.16661978677640799,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
371,15.458333333333334,11,site5,delayed,RLInv,42,0.2,91.87583999999984,0.152952034680464,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
372,15.5,12,site5,delayed,RLInv,42,0.2,83.66583999999983,0.13928428258452005,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
373,15.541666666666666,13,site5,delayed,RLInv,42,0.2,75.45583999999982,0.12561653048857607,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
374,15.583333333333334,14,site5,delayed,RLInv,42,0.2,67.24583999999982,0.11194877839263209,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
375,15.625,15,site5,delayed,RLInv,42,0.2,59.035839999999816,0.09828102629668814,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
376,15.666666666666666,16,site5,delayed,RLInv,42,0.2,50.825839999999815,0.08461327420074419,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
377,15.708333333333334,17,site5,delayed,RLInv,42,0.2,42.615839999999814,0.07094552210480022,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
378,15.75,18,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
379,15.791666666666666,19,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,8.21,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
380,15.833333333333334,20,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,16.42,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
381,15.875,21,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,24.630000000000003,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
382,15.916666666666666,22,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,32.84,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
383,15.958333333333334,23,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,41.050000000000004,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
384,16.0,0,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,49.260000000000005,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
385,16.041666666666668,1,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,57.470000000000006,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
386,16.083333333333332,2,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,65.68,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
387,16.125,3,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,73.89000000000001,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
388,16.166666666666668,4,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,82.10000000000002,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
389,16.208333333333332,5,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,90.31000000000003,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
390,16.25,6,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,98.52000000000004,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
391,16.291666666666668,7,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,106.73000000000005,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
392,16.333333333333332,8,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,114.94000000000005,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
393,16.375,9,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,123.15000000000006,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
394,16.416666666666668,10,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,131.36000000000007,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
395,16.458333333333332,11,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,139.57000000000008,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
396,16.5,12,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,147.7800000000001,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
397,16.541666666666668,13,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,155.9900000000001,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
398,16.583333333333332,14,site5,delayed,RLInv,42,0.2,34.40583999999981,0.05727777000885626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,164.2000000000001,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
