t,day,hour_of_day,site,scenario,policy,seed,soc,inv_kwh,inv_pct,pending_flag,pending_qty_kwh,pending_pct,p_pv_kwh,p_load_kwh,p_grid_kwh,net_load,action_int,action_dg_raw,action_ord_raw,dg_on,order_qty_kwh,order_placed,p_dg_kwh,p_bat_kwh,fuel_used_kwh,fuel_used_L,delivery_kwh,arrival_flag,unmet_kwh,cum_unmet_kwh,stockout_flag,reward,mask_dg_blocked,mask_order_blocked,mask_order_clipped,violation,violation_soc,violation_tank,bat_charge_kwh,bat_discharge_kwh,served_kwh,grid_outage_flag,proxy_cost_diesel,proxy_cost_grid,proxy_cost_unmet,tank_cap_kwh
350,14.583333333333334,14,site5,normal,B1,42,0.2,255.69783999999973,0.4256777939815273,1.0,180.2052,0.3,4.644,8.64,0.0,3.9960000000000004,3,1,0,1.0,0.0,0,3.9960000000000004,0.0,3.9960000000000004,1.1988,0.0,0,0.0,0.0,0,-0.47897396967457107,0,0,0,0,0,0,0.0,0.0,8.64,1,3.9960000000000004,0.0,0.0,600.684
351,14.625,15,site5,normal,B1,42,0.2,432.4690399999997,0.7199609778186197,0.0,0.0,0.0,4.906,8.34,0.0,3.434,3,1,0,1.0,0.0,0,3.434,0.0,3.434,1.0302,180.2052,1,0.0,0.0,0,-0.41161076372934857,0,0,0,0,0,0,0.0,0.0,8.34,1,3.434,0.0,0.0,600.684
352,14.666666666666666,16,site5,normal,B1,42,0.2,426.8330399999997,0.7105783406916111,0.0,0.0,0.0,2.684,8.32,0.0,5.636,3,1,0,1.0,0.0,0,5.636,0.0,5.636,1.6908,0.0,0,0.0,0.0,0,-0.6755498731446151,0,0,0,0,0,0,0.0,0.0,8.32,1,5.636,0.0,0.0,600.684
353,14.708333333333334,17,site5,normal,B1,42,0.2,421.8590399999997,0.7022977805301951,0.0,0.0,0.0,2.646,7.62,0.0,4.974,3,1,0,1.0,0.0,0,4.974,0.0,4.974,1.4922,0.0,0,0.0,0.0,0,-0.596200331621951,0,0,0,0,0,0,0.0,0.0,7.62,1,4.974,0.0,0.0,600.684
354,14.75,18,site5,normal,B1,42,0.2,414.2650399999997,0.6896555260336545,0.0,0.0,0.0,0.506,8.1,0.0,7.593999999999999,3,1,0,1.0,0.0,0,7.593999999999999,0.0,7.593999999999999,2.2781999999999996,0.0,0,0.0,0.0,0,-0.910242323750924,0,0,0,0,0,0,0.0,0.0,8.1,1,7.593999999999999,0.0,0.0,600.684
355,14.791666666666666,19,site5,normal,B1,42,0.2,405.91103999999973,0.6757480472261618,0.0,0.0,0.0,0.036,8.39,0.0,8.354000000000001,3,1,0,1.0,0.0,0,8.354000000000001,0.0,8.354000000000001,2.5062,0.0,0,0.0,0.0,0,-1.001338474139481,0,0,0,0,0,0,0.0,0.0,8.39,1,8.354000000000001,0.0,0.0,600.684
356,14.833333333333334,20,site5,normal,B1,42,0.2,396.3610399999997,0.6598495048977495,0.0,0.0,0.0,0.0,9.55,0.0,9.55,3,1,0,1.0,0.0,0,9.55,0.0,9.55,2.865,0.0,0,0.0,0.0,0,-1.144695047645684,0,0,0,0,0,0,0.0,0.0,9.55,1,9.55,0.0,0.0,600.684
357,14.875,21,site5,normal,B1,42,0.2,387.03103999999973,0.6443172117119813,0.0,0.0,0.0,0.0,9.33,0.0,9.33,3,1,0,1.0,0.0,0,9.33,0.0,9.33,2.799,0.0,0,0.0,0.0,0,-1.1183251093753122,0,0,0,0,0,0,0.0,0.0,9.33,1,9.33,0.0,0.0,600.684
358,14.916666666666666,22,site5,normal,B1,42,0.2,378.8110399999997,0.6306328119277352,0.0,0.0,0.0,0.0,8.22,0.0,8.22,3,1,0,1.0,0.0,0,8.22,0.0,8.22,2.466,0.0,0,0.0,0.0,0,-0.9852767844657092,0,0,0,0,0,0,0.0,0.0,8.22,1,8.22,0.0,0.0,600.684
359,14.958333333333334,23,site5,normal,B1,42,0.2,370.6010399999997,0.6169650598317913,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
360,15.0,0,site5,normal,B1,42,0.2,362.39103999999975,0.6032973077358474,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
361,15.041666666666666,1,site5,normal,B1,42,0.2,354.18103999999977,0.5896295556399035,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
362,15.083333333333334,2,site5,normal,B1,42,0.2,345.9710399999998,0.5759618035439595,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
363,15.125,3,site5,normal,B1,42,0.2,337.7610399999998,0.5622940514480156,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
364,15.166666666666666,4,site5,normal,B1,42,0.2,329.55103999999983,0.5486262993520717,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
365,15.208333333333334,5,site5,normal,B1,42,0.2,321.34103999999985,0.5349585472561278,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
366,15.25,6,site5,normal,B1,42,0.2,313.13103999999987,0.5212907951601838,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
367,15.291666666666666,7,site5,normal,B1,42,0.2,304.9210399999999,0.50762304306424,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
368,15.333333333333334,8,site5,normal,B1,42,0.2,296.7110399999999,0.49395529096829605,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
369,15.375,9,site5,normal,B1,42,0.2,288.50103999999993,0.4802875388723521,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,4,1,1,1.0,180.2052,1,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
370,15.416666666666666,10,site5,normal,B1,42,0.2,280.29103999999995,0.4666197867764082,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
371,15.458333333333334,11,site5,normal,B1,42,0.2,272.08104,0.45295203468046424,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
372,15.5,12,site5,normal,B1,42,0.2,263.87104,0.43928428258452035,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
373,15.541666666666666,13,site5,normal,B1,42,0.2,255.66103999999999,0.42561653048857634,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
374,15.583333333333334,14,site5,normal,B1,42,0.2,247.45103999999998,0.4119487783926324,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
375,15.625,15,site5,normal,B1,42,0.2,239.24103999999997,0.39828102629668843,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
376,15.666666666666666,16,site5,normal,B1,42,0.2,231.03103999999996,0.3846132742007444,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
377,15.708333333333334,17,site5,normal,B1,42,0.2,222.82103999999995,0.3709455221048005,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
378,15.75,18,site5,normal,B1,42,0.2,214.61103999999995,0.3572777700088565,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
379,15.791666666666666,19,site5,normal,B1,42,0.2,206.40103999999994,0.3436100179129125,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
380,15.833333333333334,20,site5,normal,B1,42,0.2,378.3962399999999,0.6299422658169685,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,180.2052,1,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
381,15.875,21,site5,normal,B1,42,0.2,370.18623999999994,0.6162745137210246,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
382,15.916666666666666,22,site5,normal,B1,42,0.2,361.97623999999996,0.6026067616250808,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
383,15.958333333333334,23,site5,normal,B1,42,0.2,353.76624,0.5889390095291368,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
384,16.0,0,site5,normal,B1,42,0.2,345.55624,0.5752712574331929,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
385,16.041666666666668,1,site5,normal,B1,42,0.2,337.34624,0.5616035053372489,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
386,16.083333333333332,2,site5,normal,B1,42,0.2,329.13624000000004,0.5479357532413051,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
387,16.125,3,site5,normal,B1,42,0.2,320.92624000000006,0.5342680011453611,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
388,16.166666666666668,4,site5,normal,B1,42,0.2,312.7162400000001,0.5206002490494172,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
389,16.208333333333332,5,site5,normal,B1,42,0.2,304.5062400000001,0.5069324969534732,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
390,16.25,6,site5,normal,B1,42,0.2,296.2962400000001,0.4932647448575293,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
391,16.291666666666668,7,site5,normal,B1,42,0.2,288.08624000000015,0.4795969927615854,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,4,1,1,1.0,180.2052,1,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
392,16.333333333333332,8,site5,normal,B1,42,0.2,279.87624000000017,0.46592924066564145,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
393,16.375,9,site5,normal,B1,42,0.2,271.6662400000002,0.45226148856969756,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
394,16.416666666666668,10,site5,normal,B1,42,0.2,263.4562400000002,0.4385937364737536,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
395,16.458333333333332,11,site5,normal,B1,42,0.2,255.2462400000002,0.42492598437780965,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
396,16.5,12,site5,normal,B1,42,0.2,247.0362400000002,0.4112582322818657,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
397,16.541666666666668,13,site5,normal,B1,42,0.2,238.82624000000018,0.3975904801859217,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
398,16.583333333333332,14,site5,normal,B1,42,0.2,230.61624000000018,0.38392272808997774,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
399,16.625,15,site5,normal,B1,42,0.2,222.40624000000017,0.3702549759940338,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
400,16.666666666666668,16,site5,normal,B1,42,0.2,214.19624000000016,0.3565872238980898,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
401,16.708333333333332,17,site5,normal,B1,42,0.2,205.98624000000015,0.3429194718021458,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
402,16.75,18,site5,normal,B1,42,0.2,197.77624000000014,0.3292517197062019,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
403,16.791666666666668,19,site5,normal,B1,42,0.2,189.56624000000014,0.31558396761025787,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
404,16.833333333333332,20,site5,normal,B1,42,0.2,181.35624000000013,0.3019162155143139,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
405,16.875,21,site5,normal,B1,42,0.2,353.35144000000014,0.58824846341837,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,180.2052,1,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
406,16.916666666666668,22,site5,normal,B1,42,0.2,345.14144000000016,0.574580711322426,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
407,16.958333333333332,23,site5,normal,B1,42,0.2,336.9314400000002,0.5609129592264821,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
408,17.0,0,site5,normal,B1,42,0.2,328.7214400000002,0.5472452071305383,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
409,17.041666666666668,1,site5,normal,B1,42,0.2,320.5114400000002,0.5335774550345943,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
410,17.083333333333332,2,site5,normal,B1,42,0.2,312.30144000000024,0.5199097029386504,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
411,17.125,3,site5,normal,B1,42,0.2,304.09144000000026,0.5062419508427064,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
412,17.166666666666668,4,site5,normal,B1,42,0.2,295.8814400000003,0.4925741987467625,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
413,17.208333333333332,5,site5,normal,B1,42,0.2,287.6714400000003,0.4789064466508186,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,4,1,1,1.0,180.2052,1,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
414,17.25,6,site5,normal,B1,42,0.2,279.4614400000003,0.46523869455487465,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
415,17.291666666666668,7,site5,normal,B1,42,0.2,271.25144000000034,0.45157094245893076,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
416,17.333333333333332,8,site5,normal,B1,42,0.2,263.04144000000036,0.4379031903629868,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
417,17.375,9,site5,normal,B1,42,0.2,254.83144000000036,0.42423543826704285,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
418,17.416666666666668,10,site5,normal,B1,42,0.2,246.62144000000035,0.4105676861710989,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
419,17.458333333333332,11,site5,normal,B1,42,0.2,238.41144000000034,0.3968999340751549,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
420,17.5,12,site5,normal,B1,42,0.2,230.20144000000033,0.38323218197921094,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
421,17.541666666666668,13,site5,normal,B1,42,0.2,221.99144000000032,0.369564429883267,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
422,17.583333333333332,14,site5,normal,B1,42,0.2,213.78144000000032,0.355896677787323,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
423,17.625,15,site5,normal,B1,42,0.2,205.5714400000003,0.342228925691379,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
424,17.666666666666668,16,site5,normal,B1,42,0.2,197.3614400000003,0.3285611735954351,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
425,17.708333333333332,17,site5,normal,B1,42,0.2,189.1514400000003,0.31489342149949107,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
426,17.75,18,site5,normal,B1,42,0.2,180.94144000000028,0.3012256694035471,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
427,17.791666666666668,19,site5,normal,B1,42,0.2,352.93664000000024,0.5875579173076031,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,180.2052,1,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
428,17.833333333333332,20,site5,normal,B1,42,0.2,344.72664000000026,0.5738901652116591,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
429,17.875,21,site5,normal,B1,42,0.2,336.5166400000003,0.5602224131157153,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
